Nivel,Nodo,Altura_media_mm,Area_mm2,X_mm,Y_mm,Z_mm
3,10,,,0.611490,0.276097,0.057000
3,10,,,0.613343,0.276097,0.056000
3,10,,,0.589254,0.277950,0.055000
3,10,,,0.591107,0.277950,0.056000
3,10,,,0.592960,0.277950,0.056000
3,10,,,0.594813,0.277950,0.057000
3,10,,,0.596666,0.277950,0.057000
3,10,,,0.598519,0.277950,0.056000
3,10,,,0.600372,0.277950,0.056000
3,10,,,0.602225,0.277950,0.056000
3,10,,,0.604078,0.277950,0.056000
3,10,,,0.605931,0.277950,0.056000
3,10,,,0.607784,0.277950,0.056000
3,10,,,0.609637,0.277950,0.056000
3,10,,,0.611490,0.277950,0.056000
3,10,,,0.613343,0.277950,0.055000
3,10,,,0.594813,0.279803,0.055000
3,10,,,0.596666,0.279803,0.055000
3,10,,,0.598519,0.279803,0.055000
3,10,,,0.600372,0.279803,0.055000
3,10,,,0.602225,0.279803,0.055000
3,10,,,0.604078,0.279803,0.055000
3,10,,,0.605931,0.279803,0.055000
3,10,,,0.607784,0.279803,0.055000
3,10,,,0.609637,0.279803,0.055000
3,10,,,0.611490,0.279803,0.055000
3,10,,,0.600372,0.281656,0.055000
3,10,,,0.602225,0.281656,0.054000
3,10,,,0.604078,0.281656,0.055000
3,10,,,0.605931,0.281656,0.055000
3,10,,,0.607784,0.281656,0.055000
3,10,,,0.609637,0.281656,0.055000
3,10,,,0.611490,0.281656,0.055000
3,10,,,0.613343,0.281656,0.055000
3,10,,,0.615196,0.281656,0.055000
3,10,,,0.600372,0.283509,0.055000
3,10,,,0.602225,0.283509,0.055000
3,10,,,0.604078,0.283509,0.056000
3,10,,,0.605931,0.283509,0.056000
3,10,,,0.607784,0.283509,0.056000
3,10,,,0.609637,0.283509,0.056000
3,10,,,0.611490,0.283509,0.056000
3,10,,,0.613343,0.283509,0.056000
3,10,,,0.615196,0.283509,0.056000
3,10,,,0.617049,0.283509,0.055000
3,10,,,0.600372,0.285362,0.055000
3,10,,,0.602225,0.285362,0.056000
3,10,,,0.604078,0.285362,0.057000
3,10,,,0.605931,0.285362,0.057000
3,10,,,0.607784,0.285362,0.057000
3,10,,,0.609637,0.285362,0.057000
3,10,,,0.611490,0.285362,0.057000
3,10,,,0.613343,0.285362,0.057000
3,10,,,0.615196,0.285362,0.057000
3,10,,,0.617049,0.285362,0.056000
3,10,,,0.618902,0.285362,0.055000
3,10,,,0.600372,0.287215,0.055000
3,10,,,0.602225,0.287215,0.056000
3,10,,,0.604078,0.287215,0.057000
3,10,,,0.605931,0.287215,0.057000
3,10,,,0.607784,0.287215,0.057000
3,10,,,0.609637,0.287215,0.057000
3,10,,,0.611490,0.287215,0.058000
3,10,,,0.613343,0.287215,0.058000
3,10,,,0.615196,0.287215,0.057000
3,10,,,0.617049,0.287215,0.057000
3,10,,,0.618902,0.287215,0.056000
3,10,,,0.600372,0.289068,0.055000
3,10,,,0.602225,0.289068,0.056000
3,10,,,0.604078,0.289068,0.057000
3,10,,,0.605931,0.289068,0.057000
3,10,,,0.607784,0.289068,0.057000
3,10,,,0.609637,0.289068,0.057000
3,10,,,0.611490,0.289068,0.057000
3,10,,,0.613343,0.289068,0.057000
3,10,,,0.615196,0.289068,0.057000
3,10,,,0.617049,0.289068,0.057000
3,10,,,0.618902,0.289068,0.057000
3,10,,,0.620755,0.289068,0.055000
3,10,,,0.602225,0.290921,0.055000
3,10,,,0.604078,0.290921,0.055000
3,10,,,0.605931,0.290921,0.055000
3,10,,,0.607784,0.290921,0.055000
3,10,,,0.609637,0.290921,0.055000
3,10,,,0.611490,0.290921,0.056000
3,10,,,0.613343,0.290921,0.056000
3,10,,,0.615196,0.290921,0.056000
3,10,,,0.617049,0.290921,0.056000
3,10,,,0.618902,0.290921,0.056000
3,10,,,0.620755,0.290921,0.055000
3,11,0.055286,0.000024,,,
3,11,,,1.775174,0.164917,0.055000
3,11,,,1.777027,0.164917,0.055000
3,11,,,1.773321,0.166770,0.055000
3,11,,,1.775174,0.166770,0.056000
3,11,,,1.777027,0.166770,0.056000
3,11,,,1.778880,0.166770,0.055000
3,11,,,1.775174,0.168623,0.055000
3,12,0.063129,0.000690,,,
3,12,,,1.762203,0.129710,0.055000
3,12,,,1.754791,0.131563,0.057000
3,12,,,1.756644,0.131563,0.060000
3,12,,,1.758497,0.131563,0.062000
3,12,,,1.760350,0.131563,0.063000
3,12,,,1.762203,0.131563,0.063000
3,12,,,1.764056,0.131563,0.061000
3,12,,,1.765909,0.131563,0.057000
3,12,,,1.752938,0.133416,0.056000
3,12,,,1.754791,0.133416,0.060000
3,12,,,1.756644,0.133416,0.062000
3,12,,,1.758497,0.133416,0.063000
3,12,,,1.760350,0.133416,0.063000
3,12,,,1.762203,0.133416,0.062000
3,12,,,1.764056,0.133416,0.060000
3,12,,,1.765909,0.133416,0.058000
3,12,,,1.767762,0.133416,0.056000
3,12,,,1.754791,0.135269,0.056000
3,12,,,1.756644,0.135269,0.057000
3,12,,,1.758497,0.135269,0.058000
3,12,,,1.760350,0.135269,0.057000
3,12,,,1.762203,0.135269,0.057000
3,12,,,1.764056,0.135269,0.057000
3,12,,,1.765909,0.135269,0.057000
3,12,,,1.767762,0.135269,0.057000
3,12,,,1.769615,0.135269,0.058000
3,12,,,1.771468,0.135269,0.058000
3,12,,,1.773321,0.135269,0.058000
3,12,,,1.775174,0.135269,0.056000
3,12,,,1.764056,0.137122,0.055000
3,12,,,1.765909,0.137122,0.057000
3,12,,,1.767762,0.137122,0.058000
3,12,,,1.769615,0.137122,0.060000
3,12,,,1.771468,0.137122,0.062000
3,12,,,1.773321,0.137122,0.064000
3,12,,,1.775174,0.137122,0.064000
3,12,,,1.777027,0.137122,0.063000
3,12,,,1.778880,0.137122,0.058000
3,12,,,1.764056,0.138975,0.055000
3,12,,,1.765909,0.138975,0.057000
3,12,,,1.767762,0.138975,0.059000
3,12,,,1.769615,0.138975,0.061000
3,12,,,1.771468,0.138975,0.064000
3,12,,,1.773321,0.138975,0.066000
3,12,,,1.775174,0.138975,0.068000
3,12,,,1.777027,0.138975,0.069000
3,12,,,1.778880,0.138975,0.067000
3,12,,,1.780733,0.138975,0.057000
3,12,,,1.764056,0.140828,0.056000
3,12,,,1.765909,0.140828,0.057000
3,12,,,1.767762,0.140828,0.060000
3,12,,,1.769615,0.140828,0.062000
3,12,,,1.771468,0.140828,0.064000
3,12,,,1.773321,0.140828,0.067000
3,12,,,1.775174,0.140828,0.070000
3,12,,,1.777027,0.140828,0.072000
3,12,,,1.778880,0.140828,0.072000
3,12,,,1.780733,0.140828,0.065000
3,12,,,1.764056,0.142681,0.056000
3,12,,,1.765909,0.142681,0.058000
3,12,,,1.767762,0.142681,0.060000
3,12,,,1.769615,0.142681,0.062000
3,12,,,1.771468,0.142681,0.065000
3,12,,,1.773321,0.142681,0.068000
3,12,,,1.775174,0.142681,0.071000
3,12,,,1.777027,0.142681,0.074000
3,12,,,1.778880,0.142681,0.076000
3,12,,,1.780733,0.142681,0.072000
3,12,,,1.782586,0.142681,0.063000
3,12,,,1.764056,0.144534,0.056000
3,12,,,1.765909,0.144534,0.058000
3,12,,,1.767762,0.144534,0.060000
3,12,,,1.769615,0.144534,0.063000
3,12,,,1.771468,0.144534,0.066000
3,12,,,1.773321,0.144534,0.069000
3,12,,,1.775174,0.144534,0.072000
3,12,,,1.777027,0.144534,0.075000
3,12,,,1.778880,0.144534,0.077000
3,12,,,1.780733,0.144534,0.078000
3,12,,,1.782586,0.144534,0.074000
3,12,,,1.784439,0.144534,0.065000
3,12,,,1.786292,0.144534,0.055000
3,12,,,1.764056,0.146387,0.057000
3,12,,,1.765909,0.146387,0.059000
3,12,,,1.767762,0.146387,0.061000
3,12,,,1.769615,0.146387,0.063000
3,12,,,1.771468,0.146387,0.066000
3,12,,,1.773321,0.146387,0.069000
3,12,,,1.775174,0.146387,0.072000
3,12,,,1.777027,0.146387,0.075000
3,12,,,1.778880,0.146387,0.079000
3,12,,,1.780733,0.146387,0.081000
3,12,,,1.782586,0.146387,0.080000
3,12,,,1.784439,0.146387,0.076000
3,12,,,1.786292,0.146387,0.068000
3,12,,,1.788145,0.146387,0.060000
3,12,,,1.764056,0.148240,0.057000
3,12,,,1.765909,0.148240,0.058000
3,12,,,1.767762,0.148240,0.059000
3,12,,,1.769615,0.148240,0.061000
3,12,,,1.771468,0.148240,0.063000
3,12,,,1.773321,0.148240,0.066000
3,12,,,1.775174,0.148240,0.069000
3,12,,,1.777027,0.148240,0.073000
3,12,,,1.778880,0.148240,0.078000
3,12,,,1.780733,0.148240,0.081000
3,12,,,1.782586,0.148240,0.082000
3,12,,,1.784439,0.148240,0.079000
3,12,,,1.786292,0.148240,0.073000
3,12,,,1.788145,0.148240,0.065000
3,12,,,1.789998,0.148240,0.056000
3,12,,,1.762203,0.150093,0.055000
3,12,,,1.764056,0.150093,0.056000
3,12,,,1.765909,0.150093,0.057000
3,12,,,1.767762,0.150093,0.057000
3,12,,,1.769615,0.150093,0.058000
3,12,,,1.771468,0.150093,0.060000
3,12,,,1.773321,0.150093,0.063000
3,12,,,1.775174,0.150093,0.067000
3,12,,,1.777027,0.150093,0.072000
3,12,,,1.778880,0.150093,0.077000
3,12,,,1.780733,0.150093,0.081000
3,12,,,1.782586,0.150093,0.083000
3,12,,,1.784439,0.150093,0.081000
3,12,,,1.786292,0.150093,0.075000
3,12,,,1.788145,0.150093,0.068000
3,12,,,1.789998,0.150093,0.059000
3,12,,,1.762203,0.151946,0.055000
3,12,,,1.764056,0.151946,0.056000
3,12,,,1.765909,0.151946,0.056000
3,12,,,1.767762,0.151946,0.056000
3,12,,,1.769615,0.151946,0.056000
3,12,,,1.771468,0.151946,0.057000
3,12,,,1.773321,0.151946,0.060000
3,12,,,1.775174,0.151946,0.064000
3,12,,,1.777027,0.151946,0.070000
3,12,,,1.778880,0.151946,0.076000
3,12,,,1.780733,0.151946,0.081000
3,12,,,1.782586,0.151946,0.083000
3,12,,,1.784439,0.151946,0.081000
3,12,,,1.786292,0.151946,0.075000
3,12,,,1.788145,0.151946,0.068000
3,12,,,1.789998,0.151946,0.059000
3,12,,,1.762203,0.153799,0.056000
3,12,,,1.764056,0.153799,0.057000
3,12,,,1.765909,0.153799,0.056000
3,12,,,1.767762,0.153799,0.056000
3,12,,,1.769615,0.153799,0.055000
3,12,,,1.771468,0.153799,0.056000
3,12,,,1.773321,0.153799,0.058000
3,12,,,1.775174,0.153799,0.061000
3,12,,,1.777027,0.153799,0.066000
3,12,,,1.778880,0.153799,0.072000
3,12,,,1.780733,0.153799,0.076000
3,12,,,1.782586,0.153799,0.078000
3,12,,,1.784439,0.153799,0.076000
3,12,,,1.786292,0.153799,0.071000
3,12,,,1.788145,0.153799,0.064000
3,12,,,1.789998,0.153799,0.056000
3,12,,,1.760350,0.155652,0.056000
3,12,,,1.762203,0.155652,0.058000
3,12,,,1.764056,0.155652,0.058000
3,12,,,1.765909,0.155652,0.057000
3,12,,,1.767762,0.155652,0.056000
3,12,,,1.769615,0.155652,0.055000
3,12,,,1.773321,0.155652,0.055000
3,12,,,1.775174,0.155652,0.057000
3,12,,,1.777027,0.155652,0.061000
3,12,,,1.778880,0.155652,0.065000
3,12,,,1.780733,0.155652,0.068000
3,12,,,1.782586,0.155652,0.070000
3,12,,,1.784439,0.155652,0.068000
3,12,,,1.786292,0.155652,0.064000
3,12,,,1.788145,0.155652,0.059000
3,12,,,1.758497,0.157505,0.056000
3,12,,,1.760350,0.157505,0.058000
3,12,,,1.762203,0.157505,0.059000
3,12,,,1.764056,0.157505,0.059000
3,12,,,1.765909,0.157505,0.058000
3,12,,,1.767762,0.157505,0.056000
3,12,,,1.777027,0.157505,0.055000
3,12,,,1.778880,0.157505,0.058000
3,12,,,1.780733,0.157505,0.060000
3,12,,,1.782586,0.157505,0.061000
3,12,,,1.784439,0.157505,0.060000
3,12,,,1.786292,0.157505,0.057000
3,12,,,1.758497,0.159358,0.057000
3,12,,,1.760350,0.159358,0.059000
3,12,,,1.762203,0.159358,0.060000
3,12,,,1.764056,0.159358,0.059000
3,12,,,1.765909,0.159358,0.057000
3,12,,,1.767762,0.159358,0.055000
3,12,,,1.778880,0.159358,0.055000
3,12,,,1.780733,0.159358,0.056000
3,12,,,1.782586,0.159358,0.056000
3,12,,,1.784439,0.159358,0.055000
3,12,,,1.758497,0.161211,0.057000
3,12,,,1.760350,0.161211,0.058000
3,12,,,1.762203,0.161211,0.059000
3,12,,,1.764056,0.161211,0.058000
3,12,,,1.765909,0.161211,0.056000
3,13,0.055357,0.000096,,,
3,13,,,1.021003,0.035207,0.055000
3,13,,,1.022856,0.035207,0.055000
3,13,,,1.019150,0.037060,0.055000
3,13,,,1.021003,0.037060,0.056000
3,13,,,1.022856,0.037060,0.056000
3,13,,,1.024709,0.037060,0.056000
3,13,,,1.026562,0.037060,0.055000
3,13,,,1.019150,0.038913,0.055000
3,13,,,1.021003,0.038913,0.056000
3,13,,,1.022856,0.038913,0.056000
3,13,,,1.024709,0.038913,0.056000
3,13,,,1.026562,0.038913,0.055000
3,13,,,1.019150,0.040766,0.055000
3,13,,,1.021003,0.040766,0.056000
3,13,,,1.022856,0.040766,0.056000
3,13,,,1.024709,0.040766,0.056000
3,13,,,1.026562,0.040766,0.055000
3,13,,,1.021003,0.042619,0.055000
3,13,,,1.022856,0.042619,0.056000
3,13,,,1.024709,0.042619,0.055000
3,13,,,1.026562,0.042619,0.055000
3,13,,,1.019150,0.044472,0.055000
3,13,,,1.021003,0.044472,0.055000
3,13,,,1.022856,0.044472,0.055000
3,13,,,1.024709,0.044472,0.055000
3,13,,,1.019150,0.046325,0.055000
3,13,,,1.021003,0.046325,0.055000
3,13,,,1.022856,0.046325,0.055000
3,14,0.057553,0.000453,,,
3,14,,,1.126624,0.000000,0.055000
3,14,,,1.128477,0.000000,0.055000
3,14,,,1.130330,0.000000,0.055000
3,14,,,1.124771,0.001853,0.055000
3,14,,,1.126624,0.001853,0.056000
3,14,,,1.128477,0.001853,0.056000
3,14,,,1.130330,0.001853,0.056000
3,14,,,1.121065,0.003706,0.055000
3,14,,,1.122918,0.003706,0.055000
3,14,,,1.124771,0.003706,0.056000
3,14,,,1.126624,0.003706,0.057000
3,14,,,1.128477,0.003706,0.057000
3,14,,,1.130330,0.003706,0.057000
3,14,,,1.132183,0.003706,0.055000
3,14,,,1.111800,0.005559,0.055000
3,14,,,1.113653,0.005559,0.056000
3,14,,,1.115506,0.005559,0.056000
3,14,,,1.117359,0.005559,0.056000
3,14,,,1.119212,0.005559,0.057000
3,14,,,1.121065,0.005559,0.057000
3,14,,,1.122918,0.005559,0.057000
3,14,,,1.124771,0.005559,0.057000
3,14,,,1.126624,0.005559,0.058000
3,14,,,1.128477,0.005559,0.058000
3,14,,,1.130330,0.005559,0.058000
3,14,,,1.132183,0.005559,0.057000
3,14,,,1.134036,0.005559,0.055000
3,14,,,1.109947,0.007412,0.056000
3,14,,,1.111800,0.007412,0.057000
3,14,,,1.113653,0.007412,0.057000
3,14,,,1.115506,0.007412,0.058000
3,14,,,1.117359,0.007412,0.058000
3,14,,,1.119212,0.007412,0.058000
3,14,,,1.121065,0.007412,0.058000
3,14,,,1.122918,0.007412,0.058000
3,14,,,1.124771,0.007412,0.058000
3,14,,,1.126624,0.007412,0.059000
3,14,,,1.128477,0.007412,0.059000
3,14,,,1.130330,0.007412,0.059000
3,14,,,1.132183,0.007412,0.058000
3,14,,,1.134036,0.007412,0.057000
3,14,,,1.108094,0.009265,0.055000
3,14,,,1.109947,0.009265,0.057000
3,14,,,1.111800,0.009265,0.058000
3,14,,,1.113653,0.009265,0.059000
3,14,,,1.115506,0.009265,0.059000
3,14,,,1.117359,0.009265,0.059000
3,14,,,1.119212,0.009265,0.059000
3,14,,,1.121065,0.009265,0.059000
3,14,,,1.122918,0.009265,0.059000
3,14,,,1.124771,0.009265,0.059000
3,14,,,1.126624,0.009265,0.059000
3,14,,,1.128477,0.009265,0.060000
3,14,,,1.130330,0.009265,0.060000
3,14,,,1.132183,0.009265,0.060000
3,14,,,1.134036,0.009265,0.058000
3,14,,,1.135889,0.009265,0.056000
3,14,,,1.108094,0.011118,0.056000
3,14,,,1.109947,0.011118,0.058000
3,14,,,1.111800,0.011118,0.058000
3,14,,,1.113653,0.011118,0.059000
3,14,,,1.115506,0.011118,0.060000
3,14,,,1.117359,0.011118,0.060000
3,14,,,1.119212,0.011118,0.060000
3,14,,,1.121065,0.011118,0.060000
3,14,,,1.122918,0.011118,0.059000
3,14,,,1.124771,0.011118,0.059000
3,14,,,1.126624,0.011118,0.060000
3,14,,,1.128477,0.011118,0.060000
3,14,,,1.130330,0.011118,0.060000
3,14,,,1.132183,0.011118,0.060000
3,14,,,1.134036,0.011118,0.058000
3,14,,,1.135889,0.011118,0.056000
3,14,,,1.108094,0.012971,0.056000
3,14,,,1.109947,0.012971,0.057000
3,14,,,1.111800,0.012971,0.058000
3,14,,,1.113653,0.012971,0.059000
3,14,,,1.115506,0.012971,0.060000
3,14,,,1.117359,0.012971,0.060000
3,14,,,1.119212,0.012971,0.060000
3,14,,,1.121065,0.012971,0.060000
3,14,,,1.122918,0.012971,0.059000
3,14,,,1.124771,0.012971,0.059000
3,14,,,1.126624,0.012971,0.059000
3,14,,,1.128477,0.012971,0.059000
3,14,,,1.130330,0.012971,0.060000
3,14,,,1.132183,0.012971,0.059000
3,14,,,1.134036,0.012971,0.057000
3,14,,,1.108094,0.014824,0.055000
3,14,,,1.109947,0.014824,0.057000
3,14,,,1.111800,0.014824,0.058000
3,14,,,1.113653,0.014824,0.059000
3,14,,,1.115506,0.014824,0.059000
3,14,,,1.117359,0.014824,0.059000
3,14,,,1.119212,0.014824,0.059000
3,14,,,1.121065,0.014824,0.059000
3,14,,,1.122918,0.014824,0.059000
3,14,,,1.124771,0.014824,0.058000
3,14,,,1.126624,0.014824,0.058000
3,14,,,1.128477,0.014824,0.059000
3,14,,,1.130330,0.014824,0.058000
3,14,,,1.132183,0.014824,0.057000
3,14,,,1.134036,0.014824,0.055000
3,14,,,1.109947,0.016677,0.056000
3,14,,,1.111800,0.016677,0.057000
3,14,,,1.113653,0.016677,0.058000
3,14,,,1.115506,0.016677,0.059000
3,14,,,1.117359,0.016677,0.059000
3,14,,,1.119212,0.016677,0.058000
3,14,,,1.121065,0.016677,0.058000
3,14,,,1.122918,0.016677,0.058000
3,14,,,1.124771,0.016677,0.057000
3,14,,,1.126624,0.016677,0.058000
3,14,,,1.128477,0.016677,0.057000
3,14,,,1.130330,0.016677,0.057000
3,14,,,1.132183,0.016677,0.055000
3,14,,,1.111800,0.018530,0.055000
3,14,,,1.113653,0.018530,0.056000
3,14,,,1.115506,0.018530,0.057000
3,14,,,1.117359,0.018530,0.057000
3,14,,,1.119212,0.018530,0.057000
3,14,,,1.121065,0.018530,0.057000
3,14,,,1.122918,0.018530,0.056000
3,14,,,1.124771,0.018530,0.056000
3,14,,,1.126624,0.018530,0.056000
3,14,,,1.128477,0.018530,0.056000
3,14,,,1.115506,0.020383,0.055000
3,14,,,1.117359,0.020383,0.055000
3,14,,,1.119212,0.020383,0.055000
3,14,,,1.121065,0.020383,0.055000
3,14,,,1.122918,0.020383,0.055000
3,14,,,1.124771,0.020383,0.055000
2,1,0.047900,0.000137,,,
2,1,,,0.915382,1.391603,0.047000
2,1,,,0.917235,1.391603,0.047000
2,1,,,0.919088,1.391603,0.047000
2,1,,,0.920941,1.391603,0.046000
2,1,,,0.913529,1.393456,0.047000
2,1,,,0.915382,1.393456,0.049000
2,1,,,0.917235,1.393456,0.050000
2,1,,,0.919088,1.393456,0.049000
2,1,,,0.920941,1.393456,0.049000
2,1,,,0.922794,1.393456,0.047000
2,1,,,0.913529,1.395309,0.047000
2,1,,,0.915382,1.395309,0.049000
2,1,,,0.917235,1.395309,0.050000
2,1,,,0.919088,1.395309,0.050000
2,1,,,0.920941,1.395309,0.050000
2,1,,,0.922794,1.395309,0.048000
2,1,,,0.913529,1.397162,0.047000
2,1,,,0.915382,1.397162,0.049000
2,1,,,0.917235,1.397162,0.049000
2,1,,,0.919088,1.397162,0.050000
2,1,,,0.920941,1.397162,0.050000
2,1,,,0.922794,1.397162,0.048000
2,1,,,0.924647,1.397162,0.046000
2,1,,,0.913529,1.399015,0.046000
2,1,,,0.915382,1.399015,0.048000
2,1,,,0.917235,1.399015,0.049000
2,1,,,0.919088,1.399015,0.049000
2,1,,,0.920941,1.399015,0.049000
2,1,,,0.922794,1.399015,0.048000
2,1,,,0.924647,1.399015,0.047000
2,1,,,0.915382,1.400868,0.046000
2,1,,,0.917235,1.400868,0.047000
2,1,,,0.919088,1.400868,0.048000
2,1,,,0.920941,1.400868,0.048000
2,1,,,0.922794,1.400868,0.048000
2,1,,,0.924647,1.400868,0.046000
2,1,,,0.917235,1.402721,0.046000
2,1,,,0.919088,1.402721,0.047000
2,1,,,0.920941,1.402721,0.047000
2,1,,,0.922794,1.402721,0.046000
2,2,0.048500,0.000117,,,
2,2,,,0.783819,1.319336,0.046000
2,2,,,0.785672,1.319336,0.047000
2,2,,,0.787525,1.319336,0.047000
2,2,,,0.783819,1.321189,0.047000
2,2,,,0.785672,1.321189,0.049000
2,2,,,0.787525,1.321189,0.050000
2,2,,,0.789378,1.321189,0.048000
2,2,,,0.783819,1.323042,0.048000
2,2,,,0.785672,1.323042,0.051000
2,2,,,0.787525,1.323042,0.051000
2,2,,,0.789378,1.323042,0.050000
2,2,,,0.791231,1.323042,0.046000
2,2,,,0.781966,1.324895,0.046000
2,2,,,0.783819,1.324895,0.049000
2,2,,,0.785672,1.324895,0.051000
2,2,,,0.787525,1.324895,0.052000
2,2,,,0.789378,1.324895,0.050000
2,2,,,0.791231,1.324895,0.047000
2,2,,,0.781966,1.326748,0.047000
2,2,,,0.783819,1.326748,0.049000
2,2,,,0.785672,1.326748,0.051000
2,2,,,0.787525,1.326748,0.051000
2,2,,,0.789378,1.326748,0.049000
2,2,,,0.781966,1.328601,0.047000
2,2,,,0.783819,1.328601,0.049000
2,2,,,0.785672,1.328601,0.050000
2,2,,,0.787525,1.328601,0.050000
2,2,,,0.789378,1.328601,0.048000
2,2,,,0.781966,1.330454,0.046000
2,2,,,0.783819,1.330454,0.048000
2,2,,,0.785672,1.330454,0.049000
2,2,,,0.787525,1.330454,0.048000
2,2,,,0.783819,1.332307,0.046000
2,2,,,0.785672,1.332307,0.046000
2,3,0.049609,0.000158,,,
2,3,,,1.789998,1.291541,0.047000
2,3,,,1.791851,1.291541,0.049000
2,3,,,1.793704,1.291541,0.050000
2,3,,,1.795557,1.291541,0.046000
2,3,,,1.786292,1.293394,0.047000
2,3,,,1.788145,1.293394,0.049000
2,3,,,1.789998,1.293394,0.050000
2,3,,,1.791851,1.293394,0.051000
2,3,,,1.793704,1.293394,0.051000
2,3,,,1.795557,1.293394,0.048000
2,3,,,1.778880,1.295247,0.047000
2,3,,,1.780733,1.295247,0.049000
2,3,,,1.782586,1.295247,0.050000
2,3,,,1.784439,1.295247,0.050000
2,3,,,1.786292,1.295247,0.051000
2,3,,,1.788145,1.295247,0.051000
2,3,,,1.789998,1.295247,0.052000
2,3,,,1.791851,1.295247,0.052000
2,3,,,1.793704,1.295247,0.052000
2,3,,,1.795557,1.295247,0.049000
2,3,,,1.777027,1.297100,0.046000
2,3,,,1.778880,1.297100,0.050000
2,3,,,1.780733,1.297100,0.052000
2,3,,,1.782586,1.297100,0.053000
2,3,,,1.784439,1.297100,0.053000
2,3,,,1.786292,1.297100,0.053000
2,3,,,1.788145,1.297100,0.053000
2,3,,,1.789998,1.297100,0.052000
2,3,,,1.791851,1.297100,0.051000
2,3,,,1.793704,1.297100,0.050000
2,3,,,1.795557,1.297100,0.048000
2,3,,,1.778880,1.298953,0.047000
2,3,,,1.780733,1.298953,0.050000
2,3,,,1.782586,1.298953,0.052000
2,3,,,1.784439,1.298953,0.052000
2,3,,,1.786292,1.298953,0.052000
2,3,,,1.788145,1.298953,0.051000
2,3,,,1.789998,1.298953,0.050000
2,3,,,1.791851,1.298953,0.049000
2,3,,,1.793704,1.298953,0.048000
2,3,,,1.795557,1.298953,0.046000
2,3,,,1.782586,1.300806,0.046000
2,3,,,1.784439,1.300806,0.047000
2,3,,,1.786292,1.300806,0.047000
2,3,,,1.788145,1.300806,0.047000
2,3,,,1.789998,1.300806,0.046000
2,4,0.052037,0.000093,,,
2,4,,,1.206303,1.195185,0.047000
2,4,,,1.208156,1.195185,0.047000
2,4,,,1.202597,1.197038,0.046000
2,4,,,1.204450,1.197038,0.054000
2,4,,,1.206303,1.197038,0.057000
2,4,,,1.208156,1.197038,0.054000
2,4,,,1.210009,1.197038,0.047000
2,4,,,1.202597,1.198891,0.052000
2,4,,,1.204450,1.198891,0.059000
2,4,,,1.206303,1.198891,0.059000
2,4,,,1.208156,1.198891,0.054000
2,4,,,1.200744,1.200744,0.046000
2,4,,,1.202597,1.200744,0.054000
2,4,,,1.204450,1.200744,0.059000
2,4,,,1.206303,1.200744,0.057000
2,4,,,1.208156,1.200744,0.050000
2,4,,,1.200744,1.202597,0.046000
2,4,,,1.202597,1.202597,0.054000
2,4,,,1.204450,1.202597,0.057000
2,4,,,1.206303,1.202597,0.054000
2,4,,,1.208156,1.202597,0.046000
2,4,,,1.202597,1.204450,0.052000
2,4,,,1.204450,1.204450,0.055000
2,4,,,1.206303,1.204450,0.052000
2,4,,,1.202597,1.206303,0.049000
2,4,,,1.204450,1.206303,0.051000
2,4,,,1.206303,1.206303,0.047000
2,5,0.046000,0.000014,,,
2,5,,,1.265599,1.089564,0.046000
2,5,,,1.267452,1.089564,0.046000
2,5,,,1.269305,1.089564,0.046000
2,5,,,1.267452,1.091417,0.046000
2,6,0.046000,0.000062,,,
2,6,,,1.254481,1.084005,0.046000
2,6,,,1.256334,1.084005,0.046000
2,6,,,1.252628,1.085858,0.046000
2,6,,,1.254481,1.085858,0.046000
2,6,,,1.256334,1.085858,0.046000
2,6,,,1.258187,1.085858,0.046000
2,6,,,1.260040,1.085858,0.046000
2,6,,,1.250775,1.087711,0.046000
2,6,,,1.252628,1.087711,0.046000
2,6,,,1.254481,1.087711,0.046000
2,6,,,1.256334,1.087711,0.046000
2,6,,,1.258187,1.087711,0.046000
2,6,,,1.260040,1.087711,0.046000
2,6,,,1.261893,1.087711,0.046000
2,6,,,1.252628,1.089564,0.046000
2,6,,,1.254481,1.089564,0.046000
2,6,,,1.256334,1.089564,0.046000
2,6,,,1.258187,1.089564,0.046000
2,7,0.051000,0.000003,,,
2,7,,,1.532431,1.080299,0.051000
2,8,0.051500,0.000007,,,
2,8,,,1.526872,1.080299,0.049000
2,8,,,1.528725,1.080299,0.054000
2,9,0.050000,0.000003,,,
2,9,,,1.536137,1.076593,0.050000
2,10,0.047864,0.000076,,,
2,10,,,0.683757,1.076593,0.048000
2,10,,,0.685610,1.076593,0.049000
2,10,,,0.687463,1.076593,0.049000
2,10,,,0.689316,1.076593,0.048000
2,10,,,0.691169,1.076593,0.046000
2,10,,,0.681904,1.078446,0.046000
2,10,,,0.683757,1.078446,0.049000
2,10,,,0.685610,1.078446,0.050000
2,10,,,0.687463,1.078446,0.050000
2,10,,,0.689316,1.078446,0.049000
2,10,,,0.691169,1.078446,0.047000
2,10,,,0.681904,1.080299,0.046000
2,10,,,0.683757,1.080299,0.048000
2,10,,,0.685610,1.080299,0.049000
2,10,,,0.687463,1.080299,0.049000
2,10,,,0.689316,1.080299,0.049000
2,10,,,0.691169,1.080299,0.047000
2,10,,,0.683757,1.082152,0.046000
2,10,,,0.685610,1.082152,0.047000
2,10,,,0.687463,1.082152,0.048000
2,10,,,0.689316,1.082152,0.047000
2,10,,,0.691169,1.082152,0.046000
